"Term","Audience","Product","Code_Vendor","Code_Medium","Date","Impressions","Clicks","Bounces","Sessions","Swipes","CTR","SwipeUpRatePct","UPV","BR","Av_TOP","ClickableCompRate","VTR","CTOR","OpenRate","Sends","ViewRate","ClickableCompletions","Completions","Opens","LIOpens","LIClicks","Engagements","LICTOR","EngRate","EngagementRate","Master_Exits","Master_Pageviews","Master_Time_On_Page","Cost","Avg_RR","Results","Views"
"FA20","TL","UG","IG","VID",2019-04-15,5090,9,4,4,0,0.18,0,4,100,NA,Inf,0.81,47622.22,NA,0,84.2,0,41,4286,0,0,167,NA,Inf,3.28,4,4,0,28.23,NA,NA,4286
"FA20","TL","UG","IG","VID",2019-04-16,4786,4,0,0,0,0.08,0,0,NA,NA,Inf,0.63,98375,NA,0,82.22,0,30,3935,0,0,141,NA,Inf,2.95,0,0,0,27.26,NA,NA,3935
"FA20","TL","UG","IG","VID",2019-04-17,4544,3,1,1,0,0.07,0,1,100,NA,Inf,0.55,124666.67,NA,0,82.31,0,25,3740,0,0,114,NA,Inf,2.51,1,1,0,27.47,NA,NA,3740
"FA20","TL","UG","IG","VID",2019-04-18,4509,4,3,3,0,0.09,0,3,100,NA,Inf,0.29,93575,NA,0,83.01,0,13,3743,0,0,97,NA,Inf,2.15,3,3,0,27.1,NA,NA,3743
"FA20","TL","UG","IG","VID",2019-04-19,4569,11,3,4,0,0.24,0,4,75, 00:00:05.0,Inf,0.61,34409.09,NA,0,82.84,0,28,3785,0,0,121,NA,Inf,2.65,4,5,3,27.74,NA,NA,3785
"FA20","TL","UG","IG","VID",2019-04-20,6273,11,6,6,0,0.18,0,6,100,NA,Inf,0.45,46972.73,NA,0,82.37,0,28,5167,0,0,177,NA,Inf,2.82,6,6,0,40.51,NA,NA,5167
"FA20","TL","UG","IG","VID",2019-04-21,7068,7,2,2,0,0.1,0,2,100,NA,Inf,0.44,83585.71,NA,0,82.78,0,31,5851,0,0,172,NA,Inf,2.43,2,2,0,44.1,NA,NA,5851
"FA20","TL","UG","IG","VID",2019-04-22,4595,4,1,1,0,0.09,0,1,100,NA,Inf,0.72,96325,NA,0,83.85,0,33,3853,0,0,114,NA,Inf,2.48,1,1,0,27.33,NA,NA,3853
"FA20","TL","UG","IG","VID",2019-04-23,4539,12,6,6,0,0.26,0,6,100,NA,Inf,0.57,83.33,NA,0,83.85,0,26,10,0,0,127,NA,Inf,2.8,6,6,0,27.96,NA,NA,3806
"FA20","TL","UG","IG","VID",2019-04-24,4042,6,1,1,0,0.15,0,1,100,NA,Inf,0.57,83.33,NA,0,84.81,0,23,5,0,0,128,NA,Inf,3.17,1,1,0,25.98,NA,NA,3428
"FA20","TL","UG","IG","VID",2019-04-25,4196,6,1,1,0,0.14,0,1,100,NA,Inf,0.5,100,NA,0,82.65,0,21,6,0,0,107,NA,Inf,2.55,1,1,0,26.9,NA,NA,3468
"FA20","TL","UG","IG","VID",2019-04-26,4470,4,1,2,0,0.09,0,3,50, 00:00:05.0,Inf,0.49,100,NA,0,82.68,0,22,4,0,0,117,NA,Inf,2.62,2,3,7,28.37,NA,NA,3696
"FA20","TL","UG","IG","VID",2019-04-27,6442,5,3,3,0,0.08,0,3,100,NA,Inf,0.57,100,NA,0,82.6,0,37,5,0,0,195,NA,Inf,3.03,3,3,0,42.21,NA,NA,5321
"FA20","TL","UG","IG","VID",2019-04-28,6667,9,2,2,0,0.13,0,2,100,NA,Inf,0.4,66.67,NA,0,82.33,0,27,6,0,0,143,NA,Inf,2.14,2,2,0,45.75,NA,NA,5489
"FA20","TL","UG","IG","VID",2019-04-29,4258,8,1,1,0,0.19,0,1,100,NA,Inf,0.59,50,NA,0,83.8,0,25,4,0,0,135,NA,Inf,3.17,1,1,0,28.49,NA,NA,3568
"FA20","TL","UG","IG","VID",2019-04-30,4562,3,2,2,0,0.07,0,2,100,NA,Inf,0.44,100,NA,0,84.15,0,20,3,0,0,124,NA,Inf,2.72,2,2,0,29.61,NA,NA,3839
"FA20","TL","UG","IG","VID",2019-05-01,4561,1,1,1,0,0.02,0,1,100,NA,Inf,0.29,100,NA,0,82.37,0,13,1,0,0,105,NA,Inf,2.3,1,1,0,28.34,NA,NA,3757
"FA20","TL","UG","IG","VID",2019-05-02,4532,5,2,2,0,0.11,0,2,100,NA,Inf,0.57,80,NA,0,82.77,0,26,4,0,0,129,NA,Inf,2.85,2,2,0,28.12,NA,NA,3751
"FA20","TL","UG","IG","VID",2019-05-03,4675,1,0,0,0,0.02,0,0,NA,NA,Inf,0.62,100,NA,0,84.3,0,29,1,0,0,139,NA,Inf,2.97,0,0,0,31.18,NA,NA,3941
"FA20","TL","UG","IG","VID",2019-05-04,2287,3,0,0,0,0.13,0,0,NA,NA,Inf,0.52,100,NA,0,80.63,0,12,3,0,0,60,NA,Inf,2.62,0,0,0,16.98,NA,NA,1844
"FA20","TL","UG","IG","VID",2019-05-06,3955,3,2,2,0,0.08,0,2,100,NA,Inf,0.51,66.67,NA,0,84.65,0,20,2,0,0,128,NA,Inf,3.24,2,2,0,16.97,NA,NA,3348
"FA20","TL","UG","IG","VID",2019-05-07,3195,8,6,6,0,0.25,0,6,100,NA,Inf,0.47,75,NA,0,85.16,0,15,6,0,0,104,NA,Inf,3.26,6,6,0,22.17,NA,NA,2721
"FA20","TL","UG","IG","VID",2019-05-08,2638,0,1,1,0,0,0,1,100,NA,NA,0.64,NA,NA,0,82.98,0,17,0,0,0,86,NA,Inf,3.26,1,1,0,22.64,NA,NA,2189
"FA20","TL","UG","IG","VID",2019-05-09,2388,2,1,1,0,0.08,0,1,100,NA,Inf,0.42,100,NA,0,83.33,0,10,2,0,0,64,NA,Inf,2.68,1,1,0,21.72,NA,NA,1990
"FA20","TL","UG","IG","VID",2019-05-10,2329,1,1,1,0,0.04,0,1,100,NA,Inf,0.34,100,NA,0,82.95,0,8,1,0,0,52,NA,Inf,2.23,1,1,0,22.03,NA,NA,1932
"FA20","TL","UG","IG","VID",2019-05-11,2450,2,1,1,0,0.08,0,1,100,NA,Inf,0.69,100,NA,0,82.12,0,17,2,0,0,71,NA,Inf,2.9,1,1,0,22.64,NA,NA,2012
"FA20","TL","UG","IG","VID",2019-05-12,2479,3,0,0,0,0.12,0,0,NA,NA,Inf,0.73,66.67,NA,0,83.95,0,18,2,0,0,61,NA,Inf,2.46,0,0,0,22.38,NA,NA,2081
"FA20","TL","UG","IG","VID",2019-05-13,2436,1,0,0,0,0.04,0,0,NA,NA,Inf,0.25,100,NA,0,84.28,0,6,1,0,0,51,NA,Inf,2.09,0,0,0,21.33,NA,NA,2053
"FA20","TL","UG","IG","VID",2019-05-14,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA20","TL","UG","IG","VID",2019-05-16,0,0,5,5,0,NA,NA,5,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,5,5,0,0,NA,NA,0
"FA20","TL","UG","IG","VID",2019-05-17,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA20","TL","UG","IG","VID",2019-05-20,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA20","TL","UG","IG","VID",2019-05-21,2304,1,1,1,0,0.04,0,1,100,NA,Inf,0.43,0,NA,0,84.29,0,10,0,0,0,44,NA,Inf,1.91,1,1,0,21.82,NA,NA,1942
"FA20","TL","UG","IG","VID",2019-05-22,2256,6,2,2,0,0.27,0,2,100,NA,Inf,0.22,100,NA,0,83.07,0,5,6,0,0,62,NA,Inf,2.75,2,2,0,21.73,NA,NA,1874
"FA20","TL","UG","IG","VID",2019-05-23,2198,3,3,3,0,0.14,0,3,100,NA,Inf,0.68,66.67,NA,0,82.53,0,15,2,0,0,58,NA,Inf,2.64,3,3,0,22.3,NA,NA,1814
"FA20","TL","UG","IG","VID",2019-05-24,2264,4,2,2,0,0.18,0,2,100,NA,Inf,0.49,75,NA,0,81.71,0,11,3,0,0,51,NA,Inf,2.25,2,2,0,22.61,NA,NA,1850
"FA20","TL","UG","IG","VID",2019-05-25,855,1,0,0,0,0.12,0,0,NA,NA,Inf,0.94,100,NA,0,82.34,0,8,1,0,0,24,NA,Inf,2.81,0,0,0,9.46,NA,NA,704
"FA20","TL","UG","IG","VID",2019-09-10,0,0,7,7,0,NA,NA,7,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,7,7,0,0,NA,NA,0
"FA20","TL","UG","IG","VID",2019-09-11,1322,1,0,0,0,0.08,0,0,NA,NA,Inf,0.76,100,NA,0,88.12,0,10,1,0,0,47,NA,Inf,3.56,0,0,0,7.78,NA,NA,1165
"FA20","TL","UG","IG","VID",2019-09-12,1148,2,2,2,0,0.17,0,2,100,NA,Inf,0.96,100,NA,0,87.37,0,11,2,0,0,36,NA,Inf,3.14,2,2,0,8.87,NA,NA,1003
"FA20","TL","UG","IG","VID",2019-09-13,619,3,1,1,0,0.48,0,1,100,NA,Inf,1.29,100,NA,0,83.52,0,8,3,0,0,29,NA,Inf,4.68,1,1,0,5.04,NA,NA,517
"FA20","TL","UG","IG","VID",2019-09-14,181,0,0,0,0,0,0,0,NA,NA,NA,1.66,NA,NA,0,92.27,0,3,0,0,0,5,NA,Inf,2.76,0,0,0,1.07,NA,NA,167
"FA20","TL","UG","IG","VID",2019-09-15,184,0,0,0,0,0,0,0,NA,NA,NA,0.54,NA,NA,0,87.5,0,1,0,0,0,7,NA,Inf,3.8,0,0,0,0.93,NA,NA,161
"FA20","TL","UG","IG","VID",2019-09-16,3118,11,5,7,0,0.35,0,9,71.43, 00:01:15.0,Inf,0.71,63.64,NA,0,87.68,0,22,7,0,0,102,NA,Inf,3.27,7,10,231,15.83,NA,NA,2734
"FA20","TL","UG","IG","VID",2019-09-17,2194,8,3,3,0,0.36,0,3,100,NA,Inf,0.5,75,NA,0,86.42,0,11,6,0,0,80,NA,Inf,3.65,3,3,0,17.13,NA,NA,1896
"FA20","TL","UG","IG","VID",2019-09-18,167,0,0,0,0,0,0,0,NA,NA,NA,2.4,NA,NA,0,83.23,0,4,0,0,0,10,NA,Inf,5.99,0,0,0,1.11,NA,NA,139
"FA20","TL","UG","IG","VID",2019-09-19,107,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,86.92,0,0,0,0,0,3,NA,Inf,2.8,0,0,0,0.74,NA,NA,93
"FA20","TL","UG","IG","VID",2019-09-20,95,1,0,0,0,1.05,0,0,NA,NA,Inf,1.05,100,NA,0,88.42,0,1,1,0,0,5,NA,Inf,5.26,0,0,0,0.71,NA,NA,84
"FA20","TL","UG","IG","VID",2019-09-21,105,1,1,1,0,0.95,0,1,100,NA,Inf,0.95,100,NA,0,82.86,0,1,1,0,0,4,NA,Inf,3.81,1,1,0,0.71,NA,NA,87
"FA20","TL","UG","IG","VID",2019-09-22,109,0,0,0,0,0,0,0,NA,NA,NA,1.83,NA,NA,0,86.24,0,2,0,0,0,6,NA,Inf,5.5,0,0,0,0.49,NA,NA,94
"FA20","TL","UG","IG","VID",2019-09-23,3020,7,4,4,0,0.23,0,4,100,NA,Inf,0.7,71.43,NA,0,87.19,0,21,5,0,0,85,NA,Inf,2.81,4,4,0,18.57,NA,NA,2633
"FA20","TL","UG","IG","VID",2019-09-24,2475,9,3,3,0,0.36,0,3,100,NA,Inf,0.73,88.89,NA,0,86.59,0,18,8,0,0,94,NA,Inf,3.8,3,3,0,19.15,NA,NA,2143
"FA20","TL","UG","IG","VID",2019-09-25,197,0,0,0,0,0,0,0,NA,NA,NA,1.02,NA,NA,0,90.86,0,2,0,0,0,6,NA,Inf,3.05,0,0,0,1.16,NA,NA,179
"FA20","TL","UG","IG","VID",2019-09-26,77,2,1,1,0,2.6,0,1,100,NA,Inf,0,50,NA,0,84.42,0,0,1,0,0,4,NA,Inf,5.19,1,1,0,0.44,NA,NA,65
"FA20","TL","UG","IG","VID",2019-09-27,52,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,75,0,0,0,0,0,1,NA,Inf,1.92,0,0,0,0.29,NA,NA,39
"FA20","TL","UG","IG","VID",2019-09-28,55,0,0,0,0,0,0,0,NA,NA,NA,1.82,NA,NA,0,87.27,0,1,0,0,0,1,NA,Inf,1.82,0,0,0,0.19,NA,NA,48
"FA20","TL","UG","IG","VID",2019-09-29,76,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,89.47,0,0,0,0,0,2,NA,Inf,2.63,0,0,0,0.28,NA,NA,68
"FA20","TL","UG","IG","VID",2019-09-30,64,0,13,13,0,0,0,13,100,NA,NA,0,NA,NA,0,92.19,0,0,0,0,0,2,NA,Inf,3.12,13,13,0,0.2,NA,NA,59
"FA20","TL","UG","IG","VID",2019-10-01,51,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,94.12,0,0,0,0,0,3,NA,Inf,5.88,0,0,0,0.15,NA,NA,48
"FA20","TL","UG","IG","VID",2019-10-02,94,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,89.36,0,0,0,0,0,1,NA,Inf,1.06,0,0,0,0.28,NA,NA,84
"FA20","TL","UG","IG","VID",2019-10-03,3538,1,2,2,0,0.03,0,2,100,NA,Inf,0.57,100,NA,0,87.87,0,20,1,0,0,101,NA,Inf,2.85,2,2,0,22.91,NA,NA,3109
"FA20","TL","UG","IG","VID",2019-10-04,2033,2,1,1,0,0.1,0,1,100,NA,Inf,0.69,100,NA,0,87.7,0,14,2,0,0,71,NA,Inf,3.49,1,1,0,15.47,NA,NA,1783
"FA20","TL","UG","IG","VID",2019-10-05,53,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,86.79,0,0,0,0,0,1,NA,Inf,1.89,0,0,0,0.26,NA,NA,46
"FA20","TL","UG","IG","VID",2019-10-06,73,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,86.3,0,0,0,0,0,1,NA,Inf,1.37,0,0,0,0.19,NA,NA,63
"FA20","TL","UG","IG","VID",2019-10-07,88,0,0,0,0,0,0,0,NA,NA,NA,1.14,NA,NA,0,88.64,0,1,0,0,0,5,NA,Inf,5.68,0,0,0,0.26,NA,NA,78
"FA20","TL","UG","IG","VID",2019-10-08,221,0,0,0,0,0,0,0,NA,NA,NA,0.9,NA,NA,0,88.24,0,2,0,0,0,11,NA,Inf,4.98,0,0,0,0.98,NA,NA,195
"FA20","TL","UG","IG","VID",2019-10-09,4019,7,3,3,0,0.17,0,3,100,NA,Inf,0.87,57.14,NA,0,86.94,0,35,4,0,0,149,NA,Inf,3.71,3,3,0,20.69,NA,NA,3494
"FA20","TL","UG","IG","VID",2019-10-10,1219,0,0,0,0,0,0,0,NA,NA,NA,0.98,NA,NA,0,87.78,0,12,0,0,0,50,NA,Inf,4.1,0,0,0,7.17,NA,NA,1070
"FA20","TL","UG","IG","VID",2019-10-11,61,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,80.33,0,0,0,0,0,4,NA,Inf,6.56,0,0,0,0.34,NA,NA,49
"FA20","TL","UG","IG","VID",2019-10-12,44,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,77.27,0,0,0,0,0,2,NA,Inf,4.55,0,0,0,0.16,NA,NA,34
"FA20","TL","UG","IG","VID",2019-10-13,38,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,76.32,0,0,0,0,0,0,NA,NA,0,0,0,0,0.16,NA,NA,29
"FA20","TL","UG","IG","VID",2019-10-14,33,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,78.79,0,0,0,0,0,0,NA,NA,0,0,0,0,0.15,NA,NA,26
"FA20","TL","UG","IG","VID",2019-10-15,34,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,85.29,0,0,0,0,0,1,NA,Inf,2.94,0,0,0,0.21,NA,NA,29
"FA20","TL","UG","IG","VID",2019-10-16,30,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,83.33,0,0,0,0,0,0,NA,NA,0,0,0,0,0.23,NA,NA,25
"FA20","TL","UG","IG","VID",2019-10-17,15,0,0,0,0,0,0,0,NA,NA,NA,13.33,NA,NA,0,86.67,0,2,0,0,0,3,NA,Inf,20,0,0,0,0.06,NA,NA,13
"FA20","TL","UG","IG","VID",2019-10-18,2616,1,2,2,0,0.04,0,2,100,NA,Inf,0.61,100,NA,0,85.55,0,16,1,0,0,89,NA,Inf,3.4,2,2,0,14.63,NA,NA,2238
"FA20","TL","UG","IG","VID",2019-10-19,2684,3,1,1,0,0.11,0,1,100,NA,Inf,0.67,66.67,NA,0,85.13,0,18,2,0,0,103,NA,Inf,3.84,1,1,0,16.25,NA,NA,2285
"FA20","TL","UG","IG","VID",2019-10-20,81,0,0,0,0,0,0,0,NA,NA,NA,1.23,NA,NA,0,86.42,0,1,0,0,0,2,NA,Inf,2.47,0,0,0,0.22,NA,NA,70
"FA20","TL","UG","IG","VID",2019-10-21,122,0,0,0,0,0,0,0,NA,NA,NA,0.82,NA,NA,0,80.33,0,1,0,0,0,4,NA,Inf,3.28,0,0,0,0.45,NA,NA,98
"FA20","TL","UG","IG","VID",2019-10-22,3716,7,2,2,0,0.19,0,2,100,NA,Inf,1.05,85.71,NA,0,86.38,0,39,6,0,0,157,NA,Inf,4.22,2,2,0,19.52,NA,NA,3210
"FA20","TL","UG","IG","VID",2019-10-23,1790,0,0,0,0,0,0,0,NA,NA,NA,0.89,NA,NA,0,85.81,0,16,0,0,0,61,NA,Inf,3.41,0,0,0,11.94,NA,NA,1536
"FA20","TL","UG","IG","VID",2019-10-24,21,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,95.24,0,0,0,0,0,1,NA,Inf,4.76,0,0,0,0.12,NA,NA,20
"FA20","TL","UG","IG","VID",2019-10-25,9,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,100,0,0,0,0,0,0,NA,NA,0,0,0,0,0.03,NA,NA,9
"FA20","TL","UG","IG","VID",2019-10-27,22,0,0,0,0,0,0,0,NA,NA,NA,4.55,NA,NA,0,86.36,0,1,0,0,0,1,NA,Inf,4.55,0,0,0,0.08,NA,NA,19
"FA20","TL","UG","IG","VID",2019-10-28,15,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,86.67,0,0,0,0,0,0,NA,NA,0,0,0,0,0.07,NA,NA,13
"FA20","TL","UG","IG","VID",2019-10-29,5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,80,0,0,0,0,0,0,NA,NA,0,0,0,0,0.02,NA,NA,4
"FA20","TL","UG","IG","VID",2019-10-30,2,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,50,0,0,0,0,0,0,NA,NA,0,0,0,0,0.02,NA,NA,1
"FA20","TL","UG","IG","VID",2019-10-31,4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,100,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,4
"FA20","TL","UG","IG","VID",2019-11-01,5,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,100,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,5
"FA20","TL","UG","IG","VID",2019-11-02,4,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,100,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,4
"FA20","TL","UG","IG","VID",2019-11-03,2,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,50,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,1
"FA20","TL","UG","IG","VID",2019-11-04,67,0,0,0,0,0,0,0,NA,NA,NA,1.49,NA,NA,0,92.54,0,1,0,0,0,3,NA,Inf,4.48,0,0,0,0.17,NA,NA,62
"FA20","TL","UG","IG","VID",2019-11-05,75,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,86.67,0,0,0,0,0,4,NA,Inf,5.33,0,0,0,0.25,NA,NA,65
"FA20","VET","UNI","PPH","DISP",2019-10-25,0,0,9,9,0,NA,NA,9,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,9,9,0,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-10,0,0,4,4,0,NA,NA,4,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,4,4,0,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-11,0,0,7,8,0,NA,NA,8,87.5, 00:01:00.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,8,9,58,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-12,0,0,6,6,0,NA,NA,6,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,6,6,0,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-13,0,0,8,9,0,NA,NA,9,88.89, 00:00:00.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,9,10,2,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-14,0,0,4,4,0,NA,NA,4,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,4,4,0,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-15,0,0,4,4,0,NA,NA,4,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,4,4,0,0,NA,NA,0
"FA20","VET","UNI","PPH","DISP",2019-11-16,0,0,1,2,0,NA,NA,2,50, 00:01:05.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,3,65,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-08,0,0,16,18,0,NA,NA,21,88.89, 00:01:25.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,18,21,255,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-15,0,0,0,1,0,NA,NA,3,0, 00:01:25.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,3,166,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-16,2974,32,92,119,0,1.08,0,119,77.31, 00:00:10.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,119,166,416,36.56,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-17,5534,21,8,11,0,0.38,0,12,72.73, 00:00:05.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,11,15,23,67.02,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-18,5640,7,14,15,0,0.12,0,15,93.33, 00:00:00.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,15,16,2,73.1,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-19,9072,9,25,25,0,0.1,0,25,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,25,25,0,117.05,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-20,9329,7,9,11,0,0.08,0,12,81.82, 00:00:10.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,11,14,30,117.47,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-21,7819,5,4,4,0,0.06,0,4,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,4,4,0,118.24,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-22,5675,1,6,6,0,0.02,0,6,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,6,6,0,91.99,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-23,4629,2,4,5,0,0.04,0,5,80, 00:00:15.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,7,28,64.42,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-24,10971,10,9,56,0,0.09,0,56,16.07, 00:00:10.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,56,141,748,139.99,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-25,11053,15,13,16,0,0.14,0,16,81.25, 00:00:00.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,16,19,0,139.95,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-26,0,0,2,8,0,NA,NA,8,25, 00:00:05.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,8,15,38,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-27,10338,4,2,4,0,0.04,0,4,50, 00:00:10.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,4,6,19,139.53,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-28,10496,5,8,10,0,0.05,0,10,80, 00:00:05.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,10,13,13,140.01,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-29,19049,43,80,88,0,0.23,0,88,90.91, 00:00:00.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,88,96,13,293.74,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-30,29497,38,15,18,0,0.13,0,22,83.33, 00:01:05.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,18,25,438,489.43,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-08-31,23332,19,19,22,0,0.08,0,22,86.36, 00:00:15.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,22,25,38,363.75,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-01,0,0,2,2,0,NA,NA,2,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,2,0,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-03,0,0,4,4,0,NA,NA,4,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,4,4,0,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-04,0,0,1,2,0,NA,NA,2,50, 00:00:00.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,3,2,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-05,0,0,1,2,0,NA,NA,2,50, 00:00:05.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,3,3,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-06,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-07,0,0,0,1,0,NA,NA,1,0, 00:03:25.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,3,412,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-08,0,0,2,2,0,NA,NA,2,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,2,0,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-09,0,0,1,2,0,NA,NA,2,50,Inf:NaN:NaNNaN,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,2,13,0,NA,NA,0
"FA20","WA","DC","DBM","DISP",2019-09-10,0,0,2,2,0,NA,NA,2,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,2,0,0,NA,NA,0
