"Quarter","AdSet","Ad","Vendor","Impressions","CTR","UPV","BR","Av_TOP","Cost","Start_Date","End_Date"
"FY20Q3","FA21_TR_CU_IG_VID","CU_IG_VID","IG_VID","30,259","0.21%","64","91.94%", 00:04:25.0,"$ 141.75","02-2020","06-2020"
"FY20Q3","FA21_TR_CU_SC_VID","CU_SC_VID","SC_VID","141,063","1.1%","3,730","98.36%", 00:12:30.0,"$ 509.65","02-2020","Ongoing"
"FY20Q3","FA21_TR_CU_YT_VID","CU_YT_VID","YT_VID","42,374","0.11%","29","93.1%", 00:00:20.0,"$ 754.72","03-2020","06-2020"
"FY20Q3","FA21_UG_HS_DBM_DISP","HS_DBM_DISP","DBM_DISP","1,136,550","0.13%","2,534","78.65%", 00:00:25.0,"$ 7985.9","01-2020","Ongoing"
"FY20Q3","FA21_UG_HS_FB_DISP","HS_FB_DISP","FB_DISP","133,156","0.38%","254","96.39%", 00:02:25.0,"$ 412.36","01-2020","04-2020"
"FY20Q3","FA21_UG_HS_FB_VID","HS_FB_VID","FB_VID","160,666","0.37%","208","95.57%", 00:02:15.0,"$ 455.53","02-2020","Ongoing"
"FY20Q3","FA21_UG_HS_IG_DISP","HS_IG_DISP","IG_DISP","223,095","0.25%","166","97.59%", 00:00:50.0,"$ 1003.18","01-2020","04-2020"
"FY20Q3","FA21_UG_HS_IG_ST","HS_IG_ST","IG_ST","157,027","0.1%","115","96.52%", 00:02:20.0,"$ 749.01","02-2020","Ongoing"
"FY20Q3","FA21_UG_HS_IG_VID","HS_IG_VID","IG_VID","265,256","0.12%","231","97.4%", 00:02:35.0,"$ 1475.45","01-2020","Ongoing"
"FY20Q3","FA21_UG_HS_SC_VID","HS_SC_VID","SC_VID","1,903,706","0.98%","13,112","97.76%", 00:09:40.0,"$ 3910.83","01-2020","06-2020"
"FY20Q3","FA21_UG_HS_YT_VID","HS_YT_VID","YT_VID","120,454","0.11%","89","86.05%", 00:01:15.0,"$ 2374.53","03-2020","06-2020"
"FY20Q3","FA21_UG_IN_PIN_DISP","IN_PIN_DISP","PIN_DISP","148,571","0.36%","90","92.13%", 00:01:45.0,"$ 774.79","02-2020","06-2020"
"FY20Q3","FA21_UG_IN_PIN_VID","IN_PIN_VID","PIN_VID","57,471","0.26%","18","100%",NA,"$ 210.24","02-2020","05-2020"
"FY20Q3","FA21_UG_TL_DBM_DISP","TL_DBM_DISP","DBM_DISP","410,362","0.18%","1,114","78.95%", 00:00:30.0,"$ 2865.4","03-2020","Ongoing"
"FY20Q3","FA21_UG_TL_FB_VID","TL_FB_VID","FB_VID","238,709","0.81%","1,140","91.43%", 00:00:50.0,"$ 1675.61","03-2020","05-2020"
"FY20Q3","FA21_UG_TL_SC_VID","TL_SC_VID","SC_VID","694,460","1.42%","2,200","94.53%", 00:03:10.0,"$ 1735.74","03-2020","06-2020"
"FY20Q3","SU20_SIC_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","321,945","0.23%","480","88.37%", 00:01:30.0,"$ 563.37","02-2020","Ongoing"
"FY20Q3","SU20_SIC_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","67,115","0.33%","233","97.22%", 00:02:40.0,"$ 542.36","02-2020","06-2020"
"FY20Q4","FA20_DC_WA_FB_DISP","WA_FB_DISP","FB_DISP","631,528","0.38%","2,081","85.95%", 00:01:30.0,"$ 1326.73","08-2019","Ongoing"
"FY20Q4","FA20_DC_WA_IG_DISP","WA_IG_DISP","IG_DISP","525","0%","6","100%",NA,"$ 2.48","08-2019","Ongoing"
"FY20Q4","FA20_GR_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","37,254","0.47%","213","93.69%", 00:02:05.0,"$ 358.47","08-2019","Ongoing"
"FY20Q4","FA20_TR_CU_IG_DISP","CU_IG_DISP","IG_DISP","82,596","0.29%","250","88%", 00:03:45.0,"$ 587.38","08-2019","06-2020"
"FY20Q4","FA20_TR_CU_IG_ST","CU_IG_ST","IG_ST","34,292","0.15%","75","96%", 00:06:55.0,"$ 145.97","11-2019","06-2020"
"FY20Q4","FA20_TR_CU_IG_VID","CU_IG_VID","IG_VID","73,471","0.22%","147","93.1%", 00:05:55.0,"$ 367.64","11-2019","06-2020"
"FY20Q4","FA20_TR_CU_SC_VID","CU_SC_VID","SC_VID","196,089","1.01%","1,330","99.17%", 00:03:35.0,"$ 340.59","10-2019","Ongoing"
"FY20Q4","FA21_CGCY_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","579,606","0.12%","1,317","61.38%", 00:00:20.0,"$ 5702.63","04-2020","Ongoing"
"FY20Q4","FA21_CGCY_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","1,327,884","0.29%","5,471","91.62%", 00:02:30.0,"$ 2652.13","04-2020","Ongoing"
"FY20Q4","FA21_CGCY_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","2,899","0.45%","437","90.05%", 00:02:10.0,"$ 12.07","04-2020","06-2020"
"FY20Q4","FA21_CGCY_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","55,955","0.58%","666","86.43%", 00:03:30.0,"$ 2075.67","04-2020","Ongoing"
"FY20Q4","FA21_DC_WA_DBM_DISP","WA_DBM_DISP","DBM_DISP","794,861","0.08%","1,147","73.77%", 00:00:35.0,"$ 5839.39","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_FB_VID","WA_FB_VID","FB_VID","20,566","2.21%","345","82.18%", 00:03:10.0,"$ 223","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_GM_TEXT","WA_GM_TEXT","GM_TEXT","60,397","11.03%","280","58.21%", 00:02:10.0,"$ 1537.12","02-2020","06-2020"
"FY20Q4","FA21_DC_WA_IG_VID","WA_IG_VID","IG_VID","643","0.31%","5","100%",NA,"$ 2.14","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_LI_TEXT","WA_LI_TEXT","LI_TEXT","5,548","51.06%","248","45.88%", 00:01:10.0,"$ 1114.59","02-2020","06-2020"
"FY20Q4","FA21_GR_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","1,155,084","0.07%","1,375","72.1%", 00:00:40.0,"$ 9079.92","02-2020","Ongoing"
"FY20Q4","FA21_GR_ALL_FB_VID","ALL_FB_VID","FB_VID","680,954","0.82%","3,324","86.01%", 00:01:50.0,"$ 5417.75","02-2020","Ongoing"
"FY20Q4","FA21_GR_ALL_IG_VID","ALL_IG_VID","IG_VID","37,900","0.44%","174","95.98%", 00:10:50.0,"$ 313.5","02-2020","Ongoing"
"FY20Q4","FA21_TR_CU_DBM_DISP","CU_DBM_DISP","DBM_DISP","1,394,886","0.1%","2,698","70.28%", 00:00:30.0,"$ 11380.01","02-2020","Ongoing"
"FY20Q4","FA21_TR_CU_FB_VID","CU_FB_VID","FB_VID","395,235","0.38%","743","94.72%", 00:02:05.0,"$ 1515.55","02-2020","06-2020"
"FY20Q4","FA21_TR_CU_IG_ST","CU_IG_ST","IG_ST","14,061","0.16%","53","96.23%", 00:04:15.0,"$ 63.21","02-2020","06-2020"
"FY20Q4","FA21_TR_CU_IG_VID","CU_IG_VID","IG_VID","53,379","0.2%","125","96.8%", 00:01:35.0,"$ 255.46","02-2020","06-2020"
"FY20Q4","FA21_TR_CU_SC_VID","CU_SC_VID","SC_VID","499,913","1%","2,417","98.21%", 00:02:50.0,"$ 1324.92","02-2020","Ongoing"
"FY20Q4","FA21_TR_CU_YT_VID","CU_YT_VID","YT_VID","478,362","0.06%","188","86.78%", 00:01:05.0,"$ 5822.02","03-2020","06-2020"
"FY20Q4","FA21_UG_HS_DBM_DISP","HS_DBM_DISP","DBM_DISP","453,412","0.09%","1,540","76.41%", 00:01:40.0,"$ 4027.67","01-2020","Ongoing"
"FY20Q4","FA21_UG_HS_FB_VID","HS_FB_VID","FB_VID","465,876","0.33%","442","93.24%", 00:03:05.0,"$ 1372.47","02-2020","Ongoing"
"FY20Q4","FA21_UG_HS_IG_ST","HS_IG_ST","IG_ST","304,896","0.11%","204","95.59%", 00:06:45.0,"$ 1421.94","02-2020","Ongoing"
"FY20Q4","FA21_UG_HS_IG_VID","HS_IG_VID","IG_VID","412,542","0.11%","314","97.12%", 00:09:15.0,"$ 1928.53","01-2020","Ongoing"
"FY20Q4","FA21_UG_HS_SC_VID","HS_SC_VID","SC_VID","1,722,558","1.11%","4,263","98.59%", 00:04:35.0,"$ 2474.91","01-2020","06-2020"
"FY20Q4","FA21_UG_HS_YT_VID","HS_YT_VID","YT_VID","319,051","0.1%","217","84.65%", 00:01:15.0,"$ 5054.27","03-2020","06-2020"
"FY20Q4","FA21_UG_IN_PIN_DISP","IN_PIN_DISP","PIN_DISP","187,499","0.38%","151","93.06%", 00:02:10.0,"$ 1015.83","02-2020","06-2020"
"FY20Q4","FA21_UG_IN_PIN_VID","IN_PIN_VID","PIN_VID","105,322","0.27%","48","97.92%", 00:00:00.0,"$ 411.77","02-2020","05-2020"
"FY20Q4","FA21_UG_TL_DBM_DISP","TL_DBM_DISP","DBM_DISP","908,765","0.15%","2,143","70.66%", 00:00:25.0,"$ 7019.58","03-2020","Ongoing"
"FY20Q4","FA21_UG_TL_FB_VID","TL_FB_VID","FB_VID","373,459","1%","2,658","87.87%", 00:01:15.0,"$ 2859.14","03-2020","05-2020"
"FY20Q4","FA21_UG_TL_SC_VID","TL_SC_VID","SC_VID","1,153,968","1.49%","3,451","96.5%", 00:04:50.0,"$ 1470.45","03-2020","06-2020"
"FY20Q4","SU20_SIC_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","790,272","0.24%","1,359","84.42%", 00:01:20.0,"$ 1694.81","02-2020","Ongoing"
"FY20Q4","SU20_SIC_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","100,217","0.36%","396","95%", 00:02:30.0,"$ 629.85","02-2020","06-2020"
